Calvin Harris,Oasis,9
Calvin Harris,Pearl Jam,1
Calvin Harris,Twenty One Pilots,1
Calvin Harris,Weezer,1
Calvin Harris,Beck,3
Calvin Harris,Fleetwood Mac,1
Calvin Harris,Gorillaz,7
Calvin Harris,Tame Impala,5
Calvin Harris,Childish Gambino,1
Imagine Dragons,Coldplay,15
Imagine Dragons,Adele,15
Imagine Dragons,Rihanna,14
Imagine Dragons,Maroon 5,12
Imagine Dragons,Ed Sheeran,14
Imagine Dragons,Lana Del Rey,11
Imagine Dragons,Sia,15
Imagine Dragons,Taylor Swift,5
Imagine Dragons,The Weeknd,14
Imagine Dragons,Radiohead,14
Imagine Dragons,Lady Gaga,4
Imagine Dragons,Drake,13
Imagine Dragons,Calvin Harris,14
Imagine Dragons,Katy Perry,8
Imagine Dragons,Ariana Grande,7
Imagine Dragons,Ellie Goulding,8
Imagine Dragons,Beyoncé,5
Imagine Dragons,Justin Bieber,8
Imagine Dragons,Sam Smith,6
Imagine Dragons,David Bowie,11
Imagine Dragons,Bruno Mars,7
Imagine Dragons,OneRepublic,8
Imagine Dragons,Eminem,10
Imagine Dragons,Justin Timberlake,10
Imagine Dragons,Lorde,5
Imagine Dragons,The Chainsmokers,8
Imagine Dragons,The Beatles,14
Imagine Dragons,The xx,10
Imagine Dragons,Mariah Carey,2
Imagine Dragons,Britney Spears,2
Imagine Dragons,Michael Jackson,12
Imagine Dragons,Kanye West,5
Imagine Dragons,Florence + the Machine,6
Imagine Dragons,Carly Rae Jepsen,1
Imagine Dragons,Linkin Park,10
Imagine Dragons,David Guetta,11
Imagine Dragons,Bob Dylan,6
Imagine Dragons,Selena Gomez,4
Imagine Dragons,Miley Cyrus,1
Imagine Dragons,Charlie Puth,4
Imagine Dragons,Avicii,8
Imagine Dragons,Shawn Mendes,2
Imagine Dragons,Daft Punk,11
Imagine Dragons,Kendrick Lamar,4
Imagine Dragons,Major Lazer,11
Imagine Dragons,Pink Floyd,8
Imagine Dragons,Led Zeppelin,8
Imagine Dragons,Red Hot Chili Peppers,10
Imagine Dragons,Queen,12
Imagine Dragons,Metallica,6
Imagine Dragons,Nirvana,8
Imagine Dragons,U2,6
Imagine Dragons,Guns N' Roses,3
Imagine Dragons,Green Day,5
Imagine Dragons,The Rolling Stones,8
Imagine Dragons,Arctic Monkeys,9
Imagine Dragons,AC/DC,2
Imagine Dragons,John Mayer,4
Imagine Dragons,Foo Fighters,4
Imagine Dragons,Hans Zimmer,1
Imagine Dragons,The Doors,4
Imagine Dragons,Oasis,9
Imagine Dragons,Pearl Jam,1
Imagine Dragons,Twenty One Pilots,2
Imagine Dragons,Beck,1
Imagine Dragons,Gorillaz,6
Imagine Dragons,Tame Impala,3
Imagine Dragons,Modest Mouse,-1
Imagine Dragons,Sufjan Stevens,-1
周杰倫,Pink Floyd,-1
周杰倫,Led Zeppelin,-1
周杰倫,Red Hot Chili Peppers,-1
周杰倫,A.R. Rahman,-1
周杰倫,Queen,-1
周杰倫,Metallica,-1
周杰倫,Nirvana,-1
周杰倫,U2,-1
周杰倫,Guns N' Roses,-1
周杰倫,Green Day,-1
周杰倫,The Rolling Stones,-1
周杰倫,Arctic Monkeys,-1
周杰倫,AC/DC,-1
周杰倫,John Mayer,-1
周杰倫,Foo Fighters,-1
周杰倫,Hans Zimmer,-1
周杰倫,The Doors,-1
周杰倫,Eagles,-1
周杰倫,Aerosmith,-1
周杰倫,Oasis,-1
周杰倫,Pearl Jam,-1
周杰倫,Twenty One Pilots,-1
周杰倫,Weezer,-1
周杰倫,Beck,-1
周杰倫,Fleetwood Mac,-1
周杰倫,Gorillaz,-1
周杰倫,Tame Impala,-1
周杰倫,Modest Mouse,-1
周杰倫,Sufjan Stevens,-1
周杰倫,Childish Gambino,-1
Katy Perry,Coldplay,8
Katy Perry,Adele,8
Katy Perry,Rihanna,8
Katy Perry,Maroon 5,8
Katy Perry,Ed Sheeran,8
Katy Perry,Lana Del Rey,5
Katy Perry,Sia,8
Katy Perry,Taylor Swift,5
Katy Perry,The Weeknd,8
Katy Perry,Radiohead,7
Katy Perry,Lady Gaga,4
Katy Perry,Drake,8
Katy Perry,Calvin Harris,8
Katy Perry,Imagine Dragons,8
Katy Perry,Ariana Grande,7
Katy Perry,Ellie Goulding,6
Katy Perry,Beyoncé,5
Katy Perry,Justin Bieber,7
Katy Perry,Sam Smith,6
Katy Perry,David Bowie,4
Katy Perry,Bruno Mars,6
Katy Perry,OneRepublic,6
Katy Perry,Eminem,5
Katy Perry,Justin Timberlake,7
Katy Perry,Lorde,5
Katy Perry,The Chainsmokers,6
Katy Perry,The Beatles,7
Katy Perry,The xx,4
Katy Perry,Mariah Carey,2
Katy Perry,Britney Spears,2
Katy Perry,Michael Jackson,6
Katy Perry,Kanye West,4
Katy Perry,Florence + the Machine,3
Katy Perry,Carly Rae Jepsen,1
Katy Perry,Linkin Park,6
Katy Perry,David Guetta,7
Katy Perry,Selena Gomez,4
Katy Perry,Miley Cyrus,1
Katy Perry,Charlie Puth,4
Katy Perry,Avicii,5
Katy Perry,Shawn Mendes,2
Katy Perry,Daft Punk,4
Katy Perry,Kendrick Lamar,3
Katy Perry,Major Lazer,7
Katy Perry,Pink Floyd,2
Katy Perry,Led Zeppelin,2
Katy Perry,Red Hot Chili Peppers,4
Katy Perry,A.R. Rahman,-1
Katy Perry,Queen,5
Katy Perry,Metallica,1
Katy Perry,Nirvana,2
Katy Perry,Green Day,1
Katy Perry,The Rolling Stones,2
Katy Perry,Arctic Monkeys,4
Katy Perry,John Mayer,2
Katy Perry,Foo Fighters,1
Katy Perry,Eagles,-1
Katy Perry,Aerosmith,-1
Katy Perry,Oasis,3
Katy Perry,Twenty One Pilots,-1
Katy Perry,Weezer,-1
Katy Perry,Beck,-1
Katy Perry,Fleetwood Mac,-1
Katy Perry,Gorillaz,2
Katy Perry,Tame Impala,1
Katy Perry,Modest Mouse,-1
Katy Perry,Sufjan Stevens,-1
Ariana Grande,Coldplay,7
Ariana Grande,Adele,7
Ariana Grande,Rihanna,7
Ariana Grande,Maroon 5,7
Ariana Grande,Ed Sheeran,7
Ariana Grande,Lana Del Rey,4
Ariana Grande,Sia,7
Ariana Grande,Taylor Swift,5
Ariana Grande,The Weeknd,7
Ariana Grande,Radiohead,6
Ariana Grande,Lady Gaga,4
Ariana Grande,Drake,7
Ariana Grande,Calvin Harris,7
Ariana Grande,Imagine Dragons,7
Ariana Grande,Katy Perry,7
Ariana Grande,Ellie Goulding,5
Ariana Grande,Beyoncé,5
Ariana Grande,Justin Bieber,7
Ariana Grande,Sam Smith,5
Ariana Grande,David Bowie,3
Ariana Grande,Bruno Mars,6
Ariana Grande,OneRepublic,5
Ariana Grande,Eminem,4
Ariana Grande,Justin Timberlake,7
Ariana Grande,Lorde,5
Ariana Grande,The Chainsmokers,5
Ariana Grande,The Beatles,6
Ariana Grande,The xx,3
Ariana Grande,Mariah Carey,2
Ariana Grande,Britney Spears,2
Ariana Grande,Michael Jackson,5
Ariana Grande,Kanye West,4
Ariana Grande,Florence + the Machine,2
Ariana Grande,Carly Rae Jepsen,1
Ariana Grande,Linkin Park,5
Ariana Grande,David Guetta,6
Ariana Grande,Selena Gomez,4
Ariana Grande,Miley Cyrus,1
Ariana Grande,Charlie Puth,4
Ariana Grande,Avicii,4
Ariana Grande,Shawn Mendes,2
Ariana Grande,Daft Punk,3
Ariana Grande,Kendrick Lamar,2
Ariana Grande,Major Lazer,6
Ariana Grande,Pink Floyd,1
Ariana Grande,Led Zeppelin,1
Ariana Grande,Red Hot Chili Peppers,3
Ariana Grande,A.R. Rahman,-1
Ariana Grande,Queen,4
Ariana Grande,Nirvana,1
Ariana Grande,Guns N' Roses,-1
Ariana Grande,Green Day,1
Ariana Grande,The Rolling Stones,1
Ariana Grande,Arctic Monkeys,3
Ariana Grande,AC/DC,-1
Ariana Grande,John Mayer,2
Ariana Grande,Foo Fighters,1
Ariana Grande,Hans Zimmer,-1
Ariana Grande,The Doors,-1
Ariana Grande,Eagles,-1
Ariana Grande,Aerosmith,-1
Ariana Grande,Oasis,3
Ariana Grande,Twenty One Pilots,-1
Ariana Grande,Weezer,-1
Ariana Grande,Beck,-1
Ariana Grande,Fleetwood Mac,-1
Ariana Grande,Gorillaz,1
Ariana Grande,Tame Impala,1
Ariana Grande,Modest Mouse,-1
Ariana Grande,Sufjan Stevens,-1
王菲,Pink Floyd,-1
王菲,Led Zeppelin,-1
王菲,Red Hot Chili Peppers,-1
王菲,A.R. Rahman,-1
王菲,Queen,-1
王菲,Metallica,-1
王菲,Nirvana,-1
王菲,U2,-1
王菲,Guns N' Roses,-1
王菲,Green Day,-1
王菲,The Rolling Stones,-1
王菲,Arctic Monkeys,-1
王菲,AC/DC,-1
王菲,John Mayer,-1
王菲,Foo Fighters,-1
王菲,Hans Zimmer,-1
王菲,The Doors,-1
王菲,Eagles,-1
王菲,Aerosmith,-1
王菲,Oasis,-1
王菲,Pearl Jam,-1
王菲,Twenty One Pilots,-1
王菲,Weezer,-1
王菲,Beck,-1
王菲,Fleetwood Mac,-1
王菲,Gorillaz,-1
王菲,Tame Impala,-1
王菲,Modest Mouse,-1
王菲,Sufjan Stevens,-1
王菲,Childish Gambino,-1
Ellie Goulding,Coldplay,8
Ellie Goulding,Adele,8
Ellie Goulding,Rihanna,8
Ellie Goulding,Maroon 5,8
Ellie Goulding,Ed Sheeran,8
Ellie Goulding,Lana Del Rey,6
Ellie Goulding,Sia,8
Ellie Goulding,Taylor Swift,5
Ellie Goulding,The Weeknd,8
Ellie Goulding,Radiohead,8
Ellie Goulding,Lady Gaga,3
Ellie Goulding,Drake,8
Ellie Goulding,Calvin Harris,8
Ellie Goulding,Imagine Dragons,8
Ellie Goulding,Katy Perry,6
Ellie Goulding,Ariana Grande,5
Ellie Goulding,Beyoncé,3
Ellie Goulding,Justin Bieber,5
Ellie Goulding,Sam Smith,5
Ellie Goulding,David Bowie,5
Ellie Goulding,Bruno Mars,5
Ellie Goulding,OneRepublic,8
Ellie Goulding,Eminem,6
Ellie Goulding,Justin Timberlake,7
Ellie Goulding,Lorde,4
Ellie Goulding,The Chainsmokers,8
Ellie Goulding,The Beatles,8
Ellie Goulding,The xx,4
Ellie Goulding,Mariah Carey,2
Ellie Goulding,Britney Spears,1
Ellie Goulding,Michael Jackson,6
Ellie Goulding,Kanye West,3
Ellie Goulding,Florence + the Machine,2
Ellie Goulding,Carly Rae Jepsen,1
Ellie Goulding,Linkin Park,7
Ellie Goulding,David Guetta,7
Ellie Goulding,Bob Dylan,2
Ellie Goulding,Selena Gomez,4
Ellie Goulding,Miley Cyrus,1
Ellie Goulding,Charlie Puth,4
Ellie Goulding,Avicii,6
Ellie Goulding,Shawn Mendes,2
Ellie Goulding,Daft Punk,6
Ellie Goulding,Kendrick Lamar,2
Ellie Goulding,Major Lazer,6
Ellie Goulding,Pink Floyd,3
Ellie Goulding,Led Zeppelin,3
Ellie Goulding,Red Hot Chili Peppers,5
Ellie Goulding,Queen,6
Ellie Goulding,Metallica,3
Ellie Goulding,Nirvana,3
Ellie Goulding,U2,2
Ellie Goulding,Guns N' Roses,2
Ellie Goulding,Green Day,2
Ellie Goulding,The Rolling Stones,3
Ellie Goulding,Arctic Monkeys,5
Ellie Goulding,AC/DC,1
Ellie Goulding,John Mayer,4
Ellie Goulding,Foo Fighters,2
Ellie Goulding,Hans Zimmer,1
Ellie Goulding,The Doors,1
Ellie Goulding,Oasis,4
Ellie Goulding,Twenty One Pilots,1
Ellie Goulding,Weezer,-1
Ellie Goulding,Beck,-1
Ellie Goulding,Fleetwood Mac,-1
Ellie Goulding,Gorillaz,1
Ellie Goulding,Tame Impala,1
Ellie Goulding,Modest Mouse,-1
Ellie Goulding,Sufjan Stevens,-1
Ellie Goulding,Childish Gambino,-1
Beyoncé,Coldplay,6
Beyoncé,Adele,6
Beyoncé,Rihanna,6
Beyoncé,Maroon 5,5
Beyoncé,Ed Sheeran,5
Beyoncé,Lana Del Rey,4
Beyoncé,Sia,6
Beyoncé,Taylor Swift,3
Beyoncé,The Weeknd,6
Beyoncé,Radiohead,5
Beyoncé,Lady Gaga,4
Beyoncé,Drake,6
Beyoncé,Calvin Harris,6
Beyoncé,Imagine Dragons,5
Beyoncé,Katy Perry,5
Beyoncé,Ariana Grande,5
Beyoncé,Ellie Goulding,3
Beyoncé,Justin Bieber,5
Beyoncé,Sam Smith,4
Beyoncé,David Bowie,3
Beyoncé,Bruno Mars,5
Beyoncé,OneRepublic,3
Beyoncé,Eminem,4
Beyoncé,Justin Timberlake,6
Beyoncé,Lorde,5
Beyoncé,The Chainsmokers,3
Beyoncé,The Beatles,5
Beyoncé,The xx,3
Beyoncé,Mariah Carey,2
Beyoncé,Britney Spears,2
Beyoncé,Michael Jackson,5
Beyoncé,Kanye West,4
Beyoncé,Florence + the Machine,1
Beyoncé,Carly Rae Jepsen,1
Beyoncé,Linkin Park,3
Beyoncé,David Guetta,5
Beyoncé,Bob Dylan,1
Beyoncé,Selena Gomez,3
Beyoncé,Miley Cyrus,1
Beyoncé,Charlie Puth,3
Beyoncé,Avicii,3
Beyoncé,Shawn Mendes,2
Beyoncé,Daft Punk,2
Beyoncé,Kendrick Lamar,2
Beyoncé,Major Lazer,5
Beyoncé,Pink Floyd,1
Beyoncé,Led Zeppelin,1
Beyoncé,Red Hot Chili Peppers,2
Beyoncé,A.R. Rahman,-1
Beyoncé,Queen,3
Beyoncé,Metallica,-1
Beyoncé,Nirvana,1
Beyoncé,Guns N' Roses,-1
Beyoncé,Green Day,1
Beyoncé,The Rolling Stones,1
Beyoncé,Arctic Monkeys,1
Beyoncé,AC/DC,-1
Beyoncé,John Mayer,1
Beyoncé,Hans Zimmer,-1
Beyoncé,The Doors,-1
Beyoncé,Eagles,-1
Beyoncé,Aerosmith,-1
Beyoncé,Oasis,2
Beyoncé,Twenty One Pilots,-1
Beyoncé,Gorillaz,1
Beyoncé,Childish Gambino,1
Justin Bieber,Coldplay,8
Justin Bieber,Adele,8
Justin Bieber,Rihanna,8
Justin Bieber,Maroon 5,8
Justin Bieber,Ed Sheeran,8
Justin Bieber,Lana Del Rey,4
Justin Bieber,Sia,8
Justin Bieber,Taylor Swift,5
Justin Bieber,The Weeknd,8
Justin Bieber,Radiohead,7
Justin Bieber,Lady Gaga,4
Justin Bieber,Drake,7
Justin Bieber,Calvin Harris,8
Justin Bieber,Imagine Dragons,8
Justin Bieber,Katy Perry,7
Justin Bieber,Ariana Grande,7
Justin Bieber,Ellie Goulding,5
Justin Bieber,Beyoncé,5
Justin Bieber,Sam Smith,5
Justin Bieber,David Bowie,4
Justin Bieber,Bruno Mars,6
Justin Bieber,OneRepublic,5
Justin Bieber,Eminem,4
Justin Bieber,Justin Timberlake,8
Justin Bieber,Lorde,5
Justin Bieber,The Chainsmokers,5
Justin Bieber,The Beatles,7
Justin Bieber,The xx,4
Justin Bieber,Mariah Carey,2
Justin Bieber,Britney Spears,2
Justin Bieber,Michael Jackson,6
Justin Bieber,Kanye West,4
Justin Bieber,Florence + the Machine,2
Justin Bieber,Carly Rae Jepsen,1
Justin Bieber,Linkin Park,5
Justin Bieber,David Guetta,6
Justin Bieber,Bob Dylan,1
Justin Bieber,Selena Gomez,4
Justin Bieber,Miley Cyrus,1
Justin Bieber,Charlie Puth,4
Justin Bieber,Avicii,4
Justin Bieber,Shawn Mendes,2
Justin Bieber,Daft Punk,4
Justin Bieber,Kendrick Lamar,3
Justin Bieber,Major Lazer,6
Justin Bieber,Pink Floyd,1
Justin Bieber,Led Zeppelin,1
Justin Bieber,Red Hot Chili Peppers,3
Justin Bieber,A.R. Rahman,-1
Justin Bieber,Queen,5
Justin Bieber,Nirvana,1
Justin Bieber,U2,1
Justin Bieber,Green Day,1
Justin Bieber,The Rolling Stones,1
Justin Bieber,Arctic Monkeys,3
Justin Bieber,John Mayer,2
Justin Bieber,Foo Fighters,1
Justin Bieber,Hans Zimmer,-1
Justin Bieber,Eagles,-1
Justin Bieber,Aerosmith,-1
Justin Bieber,Oasis,4
Justin Bieber,Twenty One Pilots,-1
Justin Bieber,Gorillaz,1
Justin Bieber,Tame Impala,1
Justin Bieber,Modest Mouse,-1
Justin Bieber,Sufjan Stevens,-1
Sam Smith,Coldplay,6
Sam Smith,Adele,6
Sam Smith,Rihanna,6
Sam Smith,Maroon 5,6
Sam Smith,Ed Sheeran,6
Sam Smith,Lana Del Rey,3
Sam Smith,Sia,6
Sam Smith,Taylor Swift,4
Sam Smith,The Weeknd,6
Sam Smith,Radiohead,5
Sam Smith,Lady Gaga,3
Sam Smith,Drake,6
Sam Smith,Calvin Harris,6
Sam Smith,Imagine Dragons,6
Sam Smith,Katy Perry,6
Sam Smith,Ariana Grande,5
Sam Smith,Ellie Goulding,5
Sam Smith,Beyoncé,4
Sam Smith,Justin Bieber,5
Sam Smith,David Bowie,2
Sam Smith,Bruno Mars,5
Sam Smith,OneRepublic,5
Sam Smith,Eminem,4
Sam Smith,Justin Timberlake,5
Sam Smith,Lorde,3
Sam Smith,The Chainsmokers,5
Sam Smith,The Beatles,5
Sam Smith,The xx,2
Sam Smith,Mariah Carey,2
Sam Smith,Britney Spears,1
Sam Smith,Michael Jackson,4
Sam Smith,Kanye West,3
Sam Smith,Florence + the Machine,1
Sam Smith,Carly Rae Jepsen,1
Sam Smith,Linkin Park,4
Sam Smith,David Guetta,5
Sam Smith,Selena Gomez,3
Sam Smith,Miley Cyrus,1
Sam Smith,Charlie Puth,4
Sam Smith,Avicii,4
Sam Smith,Shawn Mendes,2
Sam Smith,Daft Punk,3
Sam Smith,Kendrick Lamar,2
Sam Smith,Major Lazer,5
Sam Smith,Red Hot Chili Peppers,2
Sam Smith,A.R. Rahman,-1
Sam Smith,Queen,3
Sam Smith,Arctic Monkeys,2
Sam Smith,John Mayer,2
Sam Smith,Foo Fighters,-1
Sam Smith,Eagles,-1
Sam Smith,Aerosmith,-1
Sam Smith,Oasis,2
Sam Smith,Pearl Jam,-1
Sam Smith,Twenty One Pilots,-1
Sam Smith,Weezer,-1
Sam Smith,Beck,-1
Sam Smith,Fleetwood Mac,-1
Sam Smith,Modest Mouse,-1
Sam Smith,Sufjan Stevens,-1
David Bowie,Coldplay,15
David Bowie,Adele,13
David Bowie,Rihanna,13
David Bowie,Maroon 5,11
David Bowie,Ed Sheeran,11
David Bowie,Lana Del Rey,12
David Bowie,Sia,14
David Bowie,Taylor Swift,2
David Bowie,The Weeknd,13
David Bowie,Radiohead,15
David Bowie,Lady Gaga,2
David Bowie,Drake,12
David Bowie,Calvin Harris,13
David Bowie,Imagine Dragons,11
David Bowie,Katy Perry,4
David Bowie,Ariana Grande,3
David Bowie,Ellie Goulding,5
David Bowie,Beyoncé,3
David Bowie,Justin Bieber,4
David Bowie,Sam Smith,2
David Bowie,Bruno Mars,3
David Bowie,OneRepublic,6
David Bowie,Eminem,10
David Bowie,Justin Timberlake,7
David Bowie,Lorde,4
David Bowie,The Chainsmokers,6
David Bowie,The Beatles,15
David Bowie,The xx,12
David Bowie,Britney Spears,1
David Bowie,Michael Jackson,14
David Bowie,Kanye West,4
David Bowie,Florence + the Machine,6
David Bowie,Linkin Park,10
David Bowie,David Guetta,9
David Bowie,Bob Dylan,8
David Bowie,Selena Gomez,2
David Bowie,Charlie Puth,1
David Bowie,Avicii,6
David Bowie,Daft Punk,14
David Bowie,Kendrick Lamar,4
David Bowie,Major Lazer,9
David Bowie,Pink Floyd,11
David Bowie,Led Zeppelin,12
David Bowie,Red Hot Chili Peppers,13
David Bowie,Queen,14
David Bowie,Metallica,8
David Bowie,Nirvana,12
David Bowie,U2,7
David Bowie,Guns N' Roses,4
David Bowie,Green Day,4
David Bowie,The Rolling Stones,11
David Bowie,Arctic Monkeys,9
David Bowie,AC/DC,2
David Bowie,John Mayer,2
David Bowie,Foo Fighters,5
David Bowie,Hans Zimmer,2
David Bowie,The Doors,4
David Bowie,Oasis,9
David Bowie,Pearl Jam,1
David Bowie,Twenty One Pilots,2
David Bowie,Weezer,1
David Bowie,Beck,4
David Bowie,Fleetwood Mac,1
David Bowie,Gorillaz,8
David Bowie,Tame Impala,4
Bruno Mars,Coldplay,7
Bruno Mars,Adele,7
Bruno Mars,Rihanna,7
Bruno Mars,Maroon 5,7
Bruno Mars,Ed Sheeran,7
Bruno Mars,Lana Del Rey,4
Bruno Mars,Sia,7
Bruno Mars,Taylor Swift,4
Bruno Mars,The Weeknd,7
Bruno Mars,Radiohead,6
Bruno Mars,Lady Gaga,4
Bruno Mars,Drake,7
Bruno Mars,Calvin Harris,7
Bruno Mars,Imagine Dragons,7
Bruno Mars,Katy Perry,6
Bruno Mars,Ariana Grande,6
Bruno Mars,Ellie Goulding,5
Bruno Mars,Beyoncé,5
Bruno Mars,Justin Bieber,6
Bruno Mars,Sam Smith,5
Bruno Mars,David Bowie,3
Bruno Mars,OneRepublic,5
Bruno Mars,Eminem,4
Bruno Mars,Justin Timberlake,7
Bruno Mars,Lorde,4
Bruno Mars,The Chainsmokers,5
Bruno Mars,The Beatles,6
Bruno Mars,The xx,3
Bruno Mars,Mariah Carey,2
Bruno Mars,Britney Spears,2
Bruno Mars,Michael Jackson,5
Bruno Mars,Kanye West,3
Bruno Mars,Florence + the Machine,1
Bruno Mars,Carly Rae Jepsen,1
Bruno Mars,Linkin Park,5
Bruno Mars,David Guetta,6
Bruno Mars,Bob Dylan,1
Bruno Mars,Selena Gomez,3
Bruno Mars,Miley Cyrus,1
Bruno Mars,Charlie Puth,4
Bruno Mars,Avicii,4
Bruno Mars,Shawn Mendes,2
Bruno Mars,Daft Punk,3
Bruno Mars,Kendrick Lamar,1
Bruno Mars,Major Lazer,6
Bruno Mars,Pink Floyd,1
Bruno Mars,Led Zeppelin,1
Bruno Mars,Red Hot Chili Peppers,3
Bruno Mars,Queen,4
Bruno Mars,Nirvana,1
Bruno Mars,U2,1
Bruno Mars,Green Day,2
Bruno Mars,The Rolling Stones,1
Bruno Mars,Arctic Monkeys,3
Bruno Mars,John Mayer,3
Bruno Mars,Foo Fighters,1
Bruno Mars,Oasis,4
Bruno Mars,Pearl Jam,1
Bruno Mars,Weezer,-1
Bruno Mars,Beck,-1
Bruno Mars,Fleetwood Mac,-1
Bruno Mars,Modest Mouse,-1
Bruno Mars,Sufjan Stevens,-1
OneRepublic,Coldplay,9
OneRepublic,Adele,9
OneRepublic,Rihanna,9
OneRepublic,Maroon 5,9
OneRepublic,Ed Sheeran,9
OneRepublic,Lana Del Rey,7
OneRepublic,Sia,9
OneRepublic,Taylor Swift,5
OneRepublic,The Weeknd,9
OneRepublic,Radiohead,9
OneRepublic,Lady Gaga,3
OneRepublic,Drake,9
OneRepublic,Calvin Harris,9
OneRepublic,Imagine Dragons,8
OneRepublic,Katy Perry,6
OneRepublic,Ariana Grande,5
OneRepublic,Ellie Goulding,8
OneRepublic,Beyoncé,3
OneRepublic,Justin Bieber,5
OneRepublic,Sam Smith,5
OneRepublic,David Bowie,6
OneRepublic,Bruno Mars,5
OneRepublic,Eminem,7
OneRepublic,Justin Timberlake,7
OneRepublic,Lorde,4
OneRepublic,The Chainsmokers,9
OneRepublic,The Beatles,9
OneRepublic,The xx,4
OneRepublic,Mariah Carey,2
OneRepublic,Britney Spears,1
OneRepublic,Michael Jackson,7
OneRepublic,Kanye West,3
OneRepublic,Florence + the Machine,2
OneRepublic,Carly Rae Jepsen,1
OneRepublic,Linkin Park,8
OneRepublic,David Guetta,8
OneRepublic,Bob Dylan,2
OneRepublic,Selena Gomez,4
OneRepublic,Miley Cyrus,1
OneRepublic,Charlie Puth,4
OneRepublic,Avicii,6
OneRepublic,Shawn Mendes,2
OneRepublic,Daft Punk,7
OneRepublic,Kendrick Lamar,2
OneRepublic,Major Lazer,6
OneRepublic,Pink Floyd,4
OneRepublic,Led Zeppelin,4
OneRepublic,Red Hot Chili Peppers,6
OneRepublic,Queen,7
OneRepublic,Metallica,4
OneRepublic,Nirvana,4
OneRepublic,U2,2
OneRepublic,Guns N' Roses,3
OneRepublic,Green Day,2
OneRepublic,The Rolling Stones,3
OneRepublic,Arctic Monkeys,5
OneRepublic,AC/DC,1
OneRepublic,John Mayer,4
OneRepublic,Foo Fighters,2
OneRepublic,Hans Zimmer,2
OneRepublic,The Doors,1
OneRepublic,Oasis,4
OneRepublic,Twenty One Pilots,1
OneRepublic,Weezer,-1
OneRepublic,Beck,-1
OneRepublic,Fleetwood Mac,-1
OneRepublic,Gorillaz,1
OneRepublic,Tame Impala,1
OneRepublic,Modest Mouse,-1
OneRepublic,Sufjan Stevens,-1
OneRepublic,Childish Gambino,-1
Eminem,Coldplay,12
Eminem,Adele,12
Eminem,Rihanna,11
Eminem,Maroon 5,8
Eminem,Ed Sheeran,10
Eminem,Lana Del Rey,11
Eminem,Sia,12
Eminem,Taylor Swift,3
Eminem,The Weeknd,11
Eminem,Radiohead,11
Eminem,Lady Gaga,2
Eminem,Drake,11
Eminem,Calvin Harris,11
Eminem,Imagine Dragons,10
Eminem,Katy Perry,5
Eminem,Ariana Grande,4
Eminem,Ellie Goulding,6
Eminem,Beyoncé,4
Eminem,Justin Bieber,4
Eminem,Sam Smith,4
Eminem,David Bowie,10
Eminem,Bruno Mars,4
Eminem,OneRepublic,7
Eminem,Justin Timberlake,7
Eminem,Lorde,4
Eminem,The Chainsmokers,7
Eminem,The Beatles,11
Eminem,The xx,8
Eminem,Mariah Carey,1
Eminem,Britney Spears,1
Eminem,Michael Jackson,11
Eminem,Kanye West,5
Eminem,Florence + the Machine,4
Eminem,Linkin Park,9
Eminem,David Guetta,10
Eminem,Bob Dylan,5
Eminem,Selena Gomez,3
Eminem,Miley Cyrus,1
Eminem,Charlie Puth,2
Eminem,Avicii,8
Eminem,Shawn Mendes,1
Eminem,Daft Punk,10
Eminem,Kendrick Lamar,4
Eminem,Major Lazer,8
Eminem,Pink Floyd,8
Eminem,Led Zeppelin,8
Eminem,Red Hot Chili Peppers,9
Eminem,Queen,10
Eminem,Metallica,6
Eminem,Nirvana,8
Eminem,U2,5
Eminem,Guns N' Roses,3
Eminem,Green Day,4
Eminem,The Rolling Stones,7
Eminem,Arctic Monkeys,6
Eminem,AC/DC,1
Eminem,John Mayer,2
Eminem,Foo Fighters,3
Eminem,Hans Zimmer,2
Eminem,The Doors,2
Eminem,Oasis,5
Eminem,Twenty One Pilots,2
Eminem,Beck,1
Eminem,Gorillaz,5
Eminem,Tame Impala,2
Eminem,Childish Gambino,1
陳奕迅,Pink Floyd,-1
陳奕迅,Led Zeppelin,-1
陳奕迅,Red Hot Chili Peppers,-1
陳奕迅,A.R. Rahman,-1
陳奕迅,Queen,-1
陳奕迅,Metallica,-1
陳奕迅,Nirvana,-1
陳奕迅,U2,-1
陳奕迅,Guns N' Roses,-1
陳奕迅,Green Day,-1
陳奕迅,The Rolling Stones,-1
陳奕迅,Arctic Monkeys,-1
陳奕迅,AC/DC,-1
陳奕迅,John Mayer,-1
陳奕迅,Foo Fighters,-1
陳奕迅,Hans Zimmer,-1
陳奕迅,The Doors,-1
陳奕迅,Eagles,-1
陳奕迅,Aerosmith,-1
陳奕迅,Oasis,-1
陳奕迅,Pearl Jam,-1
陳奕迅,Twenty One Pilots,-1
陳奕迅,Weezer,-1
陳奕迅,Beck,-1
陳奕迅,Fleetwood Mac,-1
陳奕迅,Gorillaz,-1
陳奕迅,Tame Impala,-1
陳奕迅,Modest Mouse,-1
陳奕迅,Sufjan Stevens,-1
陳奕迅,Childish Gambino,-1
Justin Timberlake,Coldplay,11
Justin Timberlake,Adele,11
Justin Timberlake,Rihanna,11
Justin Timberlake,Maroon 5,10
Justin Timberlake,Ed Sheeran,10
Justin Timberlake,Lana Del Rey,7
Justin Timberlake,Sia,11
